Journal,Title,Link,Authors,Keywords
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2024)",Computation of Fe3O4-CoFe2O4 hybrid nanofluid flow in stretchable (Shrinkable) wedge with Variant magnetized force and heat generation,https://doaj.org/article/31c0d4e066e4469c933e0b641bee24d1,"Subhajit Panda,; MD. Shamshuddin,; S.R. Mishra,; Umair Khan,; Anuar Ishak,; S.O. Salawu,; P.K. Pattnaik","Ferro fluids,; Hybrid nanofluid,; Variable magnetic material,; Variable heat generation,; Wedge"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2024)",Comparative analysis of wear properties between electroless Ni-B coating and commercial ZnAl coating on 38Si7 steel used in railway system,https://doaj.org/article/a8b5005468ca42d4a0ad1de830357aa1,"Mustafa Dursunlar,; Zakir Taş,; Bekir Akgül,; Onur Güler,; Müslim Çelebi","38Si7,; Tension clamps,; NiB coating,; Wear,; ZnAl Coating"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2024)",A hybrid approach for adversarial attack detection based on sentiment analysis model using Machine learning,https://doaj.org/article/daf72c83ba344fed97f6184739648986,"Rashid Amin,; Rahma Gantassi,; Naeem Ahmed,; Asma Hassan Alshehri,; Faisal S. Alsubaei,; Jaroslav Frnda","Adversarial Attack,; LSTM,; Natural language Processing,; CNN,; FGSM"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2024)",Innovative IGBT-based charging systems for improved submarine battery management,https://doaj.org/article/0ff04764068a48a0a8b304ddf9fd2c2a,Mahmut Turhan,"AC-DC power converters,; Power electronics,; Pulse-width modulation converters,; Submarine battery"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2024)",Circular-ring tied arc loaded excellent metamaterial absorber for EMI shielding of Wi-Fi signal and impurity sensing of cooking oil,https://doaj.org/article/3f3ee358d6fe4386867c9869b6a70d29,"Abdullah Al Mahfazur Rahman,; Mohammad Tariqul Islam,; Md. Moniruzzaman,; Mandeep Singh,; Abdulwadoud A. Maash,; Haitham Alsaif,; Mohamed S. Soliman","Metamaterial absorber (MMA),; Electromagnetic interference (EMI),; Shielding effectiveness (SE),; Impurity sensing,; Sensitivity,; Figure of merit (FoM)"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2024)",Adaptive strategies and thermal perceptions in intermittently used congregational Spaces: A case study,https://doaj.org/article/2882667d774c49fc874aa676fe3b161a,"Zafer Gemici,; Ahmet Dogan","Thermal comfort,; Intermittently used space,; Indoor air quality,; Survey study,; Adaptive response"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Weak signal detection capacity of type-II Morris–Lecar neuron system under presynaptic bombardments,https://doaj.org/article/9071ae6db88149609ddb34331248be77,Veli Baysal,"Morris–Lecar model,; Type II neuron,; Presynaptic bombardments,; Weak signal detection,; Poisson noise"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Front Matter 1 - Full Title Page (regular issues)/Special Issue Title page (special issues),https://doaj.org/article/115dc326cf9845f9be0a42e6422b192b,No authors listed,Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Editorial Board,https://doaj.org/article/8f5d2f7f4a4b4ea8aaed0417d4dfce5e,No authors listed,Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Enhancing performance of shipboard photovoltaic grid-connected inverter through CRNN-LM-BP control optimized by particle swarm optimization of LCL parameters,https://doaj.org/article/7148ff15e180447a82111f05a0a028d0,"Hui Hwang Goh,; Hua Dong,; Xue Liang,; Dongdong Zhang,; Wei Dai,; Shaojian Song,; Tonni Agustiono Kurniawan,; Kai Chen Goh","Shipboard photovoltaic system,; Grid-connected inverters,; PSO algorithm,; Current recurrent neural network,; Levenberg-Marquardt backpropagation algorithm"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",A hybrid deep learning skin cancer prediction framework,https://doaj.org/article/7f5aafe7dc3c49e48453538e7c92b826,"Ebraheem Farea,; Radhwan A.A. Saleh,; Humam AbuAlkebash,; Abdulgbar A.R. Farea,; Mugahed A. Al-antari","Skin cancer,; Deep learning classification,; Generalized skin cancer dataset,; Segmentation,; Artificial Bee Colony (ABC)"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",A planar-structured circularly polarized single-layer MIMO antenna for wideband millimetre-wave applications,https://doaj.org/article/a97f068f654a449c8e553d37cb6b7859,"Ubaid Ullah,; Slawomir Koziel,; Anna Pietrenko-Dabrowska,; Shahanawaz Kamal","Millimeter-wave communication,; EM-driven design,; Circularly polarized antennas,; Wideband Antenna"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Mechanical durability and degradation characteristics of long kenaf-reinforced PLA composites fabricated using an eco-friendly method,https://doaj.org/article/47637a93bd934319ae60e5c6052f1e9b,"Farah ’Atiqah Abdul Azam,; Izdihar Tharazi,; Abu Bakar Sulong,; Rohayu Che Omar,; Norhamidi Muhamad","Unidirectional fiber,; Long kenaf fiber composite,; Polylactic acid,; Mechanical PROPERTIES,; Accelerated weathering degradation"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Optimal channel assignment on dense Wi-Fi networks using Thermodynamic Threshold Accepting,https://doaj.org/article/f77449aa891c4a3988c278cf038c9e00,"Marino Tejedor-Romero,; Jose Manuel Gimenez-Guzman,; Luis Cruz-Piris,; David Herranz-Oliveros,; Iván Marsa-Maestre","Thermodynamic Threshold Accepting,; Wi-Fi 6,; Channel allocation,; Optimization"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (OCT 2024)",BrainPixGAN: Generating intraoperative MRI images with mask-based generative networks,https://doaj.org/article/85279f5c5c8c4ebc8326cb3aaa22dd3d,"Ayşe Gül Eker,; Meltem Kurt Pehlivanoğlu,; Nevcihan Duru,; Tolga Turan Dündar","GANs,; Pix2Pix,; Spade,; Segmentation,; Brain tumor,; Brain neoplasm"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)","Damage assessment of structural and geotechnical damages in Kahramanmaraş during the February 6, 2023 earthquakes",https://doaj.org/article/e233d7977b204b83912f95252dc8940a,"Sıla Avğın,; Mehmet M. Köse,; Ahmet Özbek","2023 Kahramanmaraş earthquakes,; Earthquake damages,; Maximum peak ground acceleration,; Building damage assessment,; Liquefaction"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Artificial neural network prediction on free convection in a triangular chamber with a v-shaped corrugated bottom wall filled with nanofluid,https://doaj.org/article/7b93992ce22a45cba2f9298fa78ba410,"R.M. Ziaur,; A.K. Azad,; Md. Nasir Uddin,; M.M. Rahman,; M.F. Karim","Artificial neural network (ANN),; magnetohydrodynamic (MHD),; Nanofluid,; Free convection,; Corrugated wall,; Triangular enclosure"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Asynchronous delta-sigma modulator in 28 nm FDSOI technology,https://doaj.org/article/05404694dbee472b8dddf07be197c7e6,"Vilem Kledrowetz,; Lukas Fujcik,; Roman Prokop,; Jiri Haze","Asynchronous delta-sigma modulator (ADSM),; Transconductor,; Hysteresis comparator,; Limit cycle frequency"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Real-time techno-economical operation of preserving microgrids via optimal NLMPC considering uncertainties,https://doaj.org/article/1b8c7a379e7a46cd9584817e2c5d0e5b,"Elaheh Yaghoubi,; Elnaz Yaghoubi,; Ziyodulla Yusupov,; Javad Rahebi","Non-linear model predictive control,; Techno-economical control,; Real-time,; Continuous power flow,; Network preserving model"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",A review on multi-input converters and their sources for fast charging of electric vehicles,https://doaj.org/article/d5a68cceecab47f7be06ffb7d8fc84fe,"V Ramya,; R Marimuthu","Multi-Input Converter (MIC),; Battery,; Supercapacitors (SC)/Ultracapacitors (UC),; PV array,; Electric Vehicle (EV),; Renewable energy (RE)"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Optimal allocation of distributed generation on DC Networks,https://doaj.org/article/d786225940454a439f515645a597cd32,Tuncay Altun,"DC networks,; Distributed generation,; Optimal allocation,; Planning,; Scheduling"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Development of earthquake early warning algorithm magnitude scale for the 2023 Kahramanmaraş earthquake region,https://doaj.org/article/08e446a999e3446e976d15ed72efc819,"Süleyman Tunç,; Emrah Budakoğlu,; Berna Tunç,; Deniz Çaka","The 2023 Kahramanmaraş Earthquakes,; Early Warning,; Magnitude,; Warning time"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Broadband asymmetric absorption-transmission and double-band rasorber of electromagnetic waves based on superconductor ceramics metastructures-photonic crystals,https://doaj.org/article/84978b241f2d48dab013fd76cd77af6c,"Lei Lei,; Bao-Fei Wan,; Si-Yuan Liao,; Hai-Feng Zhang","Superconductor ceramics,; Metastructure-photonic crystals,; Broadband asymmetric absorption-transmission,; Quasi-periodic cascading structure,; Rasorber"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Joint sensitivity analysis method of impeller aerodynamic performance to key geometric errors of five-axis machine tool,https://doaj.org/article/b11641c85b43433f92188eac544aa622,"Hainan Zhang,; Sitong Xiang,; Tao Zhou,; Jianguo Yang","Five-axis machine tool,; Impeller,; Joint sensitivity analysis,; Geometric error,; Aerodynamic performance"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",APT-scope: A novel framework to predict advanced persistent threat groups from enriched heterogeneous information network of cyber threat intelligence,https://doaj.org/article/9c0698d76e5a458697626b1b27a6a295,"Burak Gulbay,; Mehmet Demirci","Cyber threat intelligence,; CTI,; Heterogeneous information network,; HIN,; Advanced persistent threat,; APT"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Nickel recovery in ferronickel concentrate by green selective reduction of nickel laterite,https://doaj.org/article/aa641f0e53f3495bb06f213f0aa46ca6,"Yuliana Sari,; Azwar Manaf,; Widi Astuti,; Fajar Nurjaman,; Diah Susanti,; Wahyu Solafide Sipahutar,; Fathan Bahfie","Biomass reductant,; Ferronickel,; Nickel laterite ore,; Selective reduction"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Sensitivity detection of imidacloprid pesticide using a metasurface sensor in THz spectrum regime,https://doaj.org/article/0463d830fa314ee3aa5a437d8c3e4e04,"Nazimul Mowla Chowdhury,; Md Mohiuddin Soliman,; Abdulmajeed M. Alenezi,; Touhidul Alam,; Haitham Alsaif,; Mohamed S. Soliman,; Mohammad Tariqul Islam","THz Technology,; Pesticide,; Imidacloprid,; Sensor,; Sensitivity,; Q factor"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Evolution and current state of robotic catheters for endovascular surgery: A comprehensive review,https://doaj.org/article/0b1197ef5be24bb59131a510f372eac8,"Nikita V. Belikov,; Irina V. Khaydukova,; Ilya E. Poludkin,; Anna S. Borde","Robotic catheter,; Robotic-assisted surgery,; Robotic endovascular surgery,; Endovascular intervention,; Cardiovascular disease,; Interventional radiology"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",A comprehensive analysis and closed-loop control of a non-isolated boost three-port converter for stand-alone PV system,https://doaj.org/article/02d193dbb6b34a59aa5c65e55b0ce934,"Sara Abdelrahman,; Kh.M. Hasaneen,; Naser Abdel-Rahim,; Mohamed Selmy","State-space model,; Closed-loop control,; Stability,; Maximum power extraction,; Photovoltaic system"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)",Research on multi-source sparse optimization method and its application on gearbox compound fault detection,https://doaj.org/article/3b3723b5179542adb3f2726ebdb74ad8,"Yan Lu,; Juan Du,; Xiaochun Tong,; Wei Zhang","Gearbox,; Compound fault diagnosis,; Sparse decomposition,; Convex optimization"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)","Development of an efficient design optimization strategy for thick-walled cylinders treated with combinations of autofrettage, shrink-fit and wire-winding processes",https://doaj.org/article/381397fe8def41f1bc8f6c3623ea7892,"Mohamed Elfar,; Ramin Sedaghati,; Ossama R. Abdelsalam","Compound cylinders,; Wire winding,; Autofrettage,; Shrink-fit,; Neural network,; Design optimization"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (AUG 2024)",Editorial Board,https://doaj.org/article/bb7de50d5eab4fd78a5ccae6857a1a71,No authors listed,Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (SEPT 2024)","A comparison between 2D DeepCFD, 2D CFD simulations and 2D/2C PIV measurements of NACA 0012 and NACA 6412 airfoils",https://doaj.org/article/9bde31edf28441beb59ba733452eda25,"Manuel Berger,; Patrik Raffeiner,; Thomas Senfter,; Martin Pillei","Artificial intelligence,; Fluid flow simulations,; Comparison,; NACA airfoils"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (AUG 2024)",Front Matter 1 - Full Title Page (regular issues)/Special Issue Title page (special issues),https://doaj.org/article/2ba30a948b3c44f7bca455d51b456b6e,No authors listed,Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2020)",A new proposed approach for moment capacity estimation of ferrocement members using Group Method of Data Handling,https://doaj.org/article/a9534eab94fb4757967c31fc4ece93bc,"Hosein Naderpour,; Danial Rezazadeh Eidgahee,; Pouyan Fakharian,; Amir Hossein Rafiean,; Seyed Meisam Kalantari","Moment capacity,; Ferrocement members,; Group Method of Data Handling (GMDH),; Combinatorial algorithm,; Concrete"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2020)",Contribution of frequency linked pricing control on ALFC and AVR power system integrated with DFIG based wind farms,https://doaj.org/article/689a5cd9ecbf46c48c81990554f6ffa1,"Aditi Gupta,; Yajvender Pal Verma,; Amit Chauhan","Frequency control,; Voltage control,; Frequency linked pricing control,; Availability based tariff,; Doubly fed induction generator"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2020)",Influence of calcium sulfate whiskers on the tribological characteristics of automotive brake friction materials,https://doaj.org/article/d87a2be01b35404abfae61853ebcfff0,"Jeganmohan Sudhan Raj,; T.V. Christy,; Solomon Darius Gnanaraj,; Banu Sugozu","CaSO4 whiskers,; Brake friction materials,; Tribology,; Dynamometer"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2020)",A novel FPGA implementation of Hough Transform for straight lane detection,https://doaj.org/article/93e542e04c8a4dd89ff9de6a2761ad49,"Ismaïl El Hajjouji,; Salah Mars,; Zakariae Asrih,; Aimad El Mourabit","FPGA,; Hough Transform,; Lane detection,; Straight lane lines"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2020)",Automatic identification for field butterflies by convolutional neural networks,https://doaj.org/article/9ba1a8b7ad004434ba995de87acee191,"Ayad Saad Almryad,; Hakan Kutucu",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2020)",Elasto-plastic analysis of thermo-mechanically loaded functionally graded disks by an iterative variational method,https://doaj.org/article/b4292b3a98194676b86fd9f83c530395,"Priyambada Nayak,; Shubhankar Bhowmick,; Kashi Nath Saha",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2020)","Wind energy potential and micro-turbine performance analysis in Djibouti-city, Djibouti",https://doaj.org/article/81a5d6bdd38c42f096a27e76e923a3db,"Abdoulkader Ibrahim Idriss,; Ramadan Ali Ahmed,; Abdou Idris Omar,; Rima Kassim Said,; Tahir Cetin Akinci",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2020)",Optimization of fuzzy logic (Takagi-Sugeno) blade pitch angle controller in wind turbines by genetic algorithm,https://doaj.org/article/07e068473b3f431592cc62642dfeb90d,Zafer Civelek,Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2020)",Study of the effect of the cooling and lubricant fluid on the cutting performance of dimension stone through artificial intelligence models,https://doaj.org/article/f96dff74385c4d40a69d657c35ac14f8,"Seyed Mehdi Hosseini,; Mohammad Ataei,; Reza Khalokakaei,; Reza Mikaeil,; Sina Shaffiee Haghshenas",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2020)",Prediction and optimization of surface roughness in thermal drilling using integrated ANFIS and GA approach,https://doaj.org/article/7df0c2f742974706a3c84e4c3d449e0c,"R. Kumar,; N. Rajesh Jesudoss Hynes",Technology: Engineering (General). Civil engineering (General)
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2020)",A novel medical image fusion by combining TV-L1 decomposed textures based on adaptive weighting scheme,https://doaj.org/article/d7a9553136c54931974ae2bed57d0903,"K. Padmavathi,; C.S. Asha,; V. Karki Maya",Technology: Engineering (General). Civil engineering (General)
